CustomerID,Age,Gender,Income,Location,ContractType,PaymentMethod,MonthlyCharges,TotalCharges,Tenure,CallMinutes,DataUsage,ServiceCalls,SatisfactionScore,MultipleLines,InternetService,OnlineSecurity,TechSupport,StreamingTV,StreamingMovies,Churn
CID004261,54,Female,65600.0,Suburban,Month-to-Month,Credit card,32.45,522.58,16,216.0,14.6,1,4.0,No,DSL,Yes,No,Yes,Yes,Yes
CID004262,35,Female,20900.0,Urban,One Year,Credit card,59.52,1995.68,35,246.0,44.5,6,5.0,Yes,Fiber optic,No,No,No,Yes,No
CID004263,51,Male,,Suburban,One Year,Credit card,45.79,1181.23,26,125.0,5.6,2,4.0,No,DSL,Yes,No,No,Yes,No
CID004264,35,Male,86000.0,Urban,One Year,Credit card,68.36,6108.76,88,233.0,32.8,1,4.0,Yes,DSL,Yes,No,Yes,Yes,No
CID004265,39,Male,81700.0,Suburban,Month-to-Month,Bank transfer,84.97,4676.5,56,350.0,13.1,1,4.0,No,Fiber optic,Yes,Yes,No,No,No
CID004266,47,Male,140800.0,Rural,Two Year,Bank transfer,34.6,1216.97,34,240.0,108.8,2,5.0,No,DSL,Yes,No,Yes,No,No
CID004267,44,Female,55000.0,Urban,Month-to-Month,Electronic check,55.97,381.0,7,254.0,23.0,2,5.0,Yes,DSL,No,Yes,No,Yes,No
CID004268,18,Female,22700.0,Rural,Month-to-Month,Credit card,104.09,5236.66,51,237.0,4.0,0,,No,DSL,Yes,No,No,Yes,Yes
CID004269,23,Male,125500.0,Suburban,Month-to-Month,Electronic check,61.11,891.17,14,169.0,4.7,1,4.0,No,Fiber optic,No,Yes,No,No,No
CID004270,53,Male,163600.0,Urban,One Year,Bank transfer,62.96,2283.23,36,251.0,0.7,1,3.0,Yes,Fiber optic,Yes,No,No,Yes,No
CID004271,38,Female,112300.0,Suburban,Month-to-Month,Electronic check,87.58,6826.96,82,63.0,31.4,0,5.0,No,No,No,No,No,No,No
CID004272,32,Female,53400.0,Urban,Month-to-Month,Electronic check,74.46,1160.86,16,245.0,14.6,2,2.0,No,DSL,Yes,No,No,No,No
CID004273,19,Female,124400.0,Rural,One Year,Bank transfer,76.34,1800.3,23,139.0,0.3,3,4.0,No,Fiber optic,Yes,Yes,No,No,No
CID004274,23,Female,660200.0,Suburban,Month-to-Month,Electronic check,88.72,762.71,9,174.0,2.7,1,5.0,Yes,No,No,No,No,No,No
CID004275,18,Female,64900.0,Suburban,Month-to-Month,Bank transfer,96.61,4561.8,45,167.0,8.5,2,3.0,Yes,Fiber optic,Yes,Yes,No,No,No
CID004276,38,Female,23900.0,Suburban,Month-to-Month,Bank transfer,73.47,2215.41,29,187.0,13.8,2,4.0,Yes,DSL,Yes,Yes,Yes,Yes,No
CID004277,31,Male,39700.0,Suburban,Month-to-Month,Mailed check,61.95,120.48,2,85.0,69.7,3,4.0,No,Fiber optic,No,Yes,No,Yes,No
CID004278,25,Male,92800.0,Rural,One Year,Electronic check,40.25,3054.46,73,126.0,19.5,1,3.0,No,Fiber optic,Yes,Yes,No,Yes,No
CID004279,38,Male,19500.0,Suburban,Month-to-Month,Mailed check,78.4,959.57,12,202.0,56.2,2,5.0,Yes,No,No,No,No,No,Yes
CID004280,45,Female,67400.0,Rural,Month-to-Month,Credit card,94.91,282.6,3,124.0,7.2,3,4.0,Yes,No,No,No,No,No,No
CID004281,71,Female,78100.0,Suburban,Month-to-Month,Electronic check,55.19,909.72,17,211.0,10.1,4,,Yes,Fiber optic,No,Yes,Yes,Yes,Yes
CID004282,18,Female,175400.0,Urban,One Year,Mailed check,50.56,196.18,4,310.0,53.2,0,5.0,No,DSL,No,No,Yes,Yes,No
CID004283,57,Male,149800.0,Rural,Month-to-Month,Mailed check,62.81,824.21,13,180.0,16.9,1,5.0,Yes,Fiber optic,No,No,No,Yes,Yes
CID004284,54,Male,109700.0,Suburban,One Year,Credit card,46.46,414.63,9,193.0,22.3,5,5.0,No,DSL,No,No,No,No,No
CID004285,28,Male,13200.0,Suburban,Month-to-Month,Bank transfer,72.99,5821.11,79,,21.3,3,5.0,Yes,DSL,No,No,No,No,No
CID004286,43,Male,,Rural,Month-to-Month,Electronic check,59.92,117.81,2,262.0,25.9,1,4.0,No,Fiber optic,No,No,Yes,No,Yes
CID004287,33,Female,98100.0,Urban,Two Year,Credit card,38.09,407.68,11,,22.2,2,3.0,No,DSL,No,No,No,No,No
CID004288,42,Female,71600.0,Urban,Month-to-Month,Credit card,53.42,717.83,13,158.0,29.6,1,4.0,Yes,Fiber optic,No,No,Yes,No,No
CID004289,62,Female,17800.0,Urban,Month-to-Month,Credit card,98.83,926.83,9,175.0,4.0,2,4.0,Yes,Fiber optic,Yes,Yes,Yes,Yes,No
CID004290,49,Female,34800.0,Suburban,Month-to-Month,Mailed check,72.26,147.49,2,89.0,31.0,1,2.0,Yes,Fiber optic,Yes,No,No,Yes,Yes
CID004291,47,Female,,Rural,Month-to-Month,Credit card,98.99,765.12,8,99.0,4.1,2,3.0,No,No,No,No,No,No,No
CID004292,33,Female,14600.0,Rural,Month-to-Month,Mailed check,59.18,3633.11,64,85.0,10.4,1,4.0,Yes,DSL,Yes,Yes,Yes,Yes,No
CID004293,18,Male,59800.0,Suburban,Two Year,Bank transfer,35.52,35.66,1,125.0,44.5,1,,No,Fiber optic,No,Yes,No,Yes,Yes
CID004294,36,Female,34300.0,Suburban,Two Year,Credit card,47.27,3040.51,64,145.0,23.4,1,4.0,No,No,No,No,No,No,No
CID004295,58,Female,376100.0,Rural,Month-to-Month,Credit card,102.89,9284.72,89,88.0,85.4,3,1.0,Yes,DSL,No,No,No,Yes,No
CID004296,18,Female,53200.0,Suburban,Month-to-Month,Mailed check,23.51,611.62,25,129.0,7.3,3,3.0,No,No,No,No,No,No,Yes
CID004297,24,Male,148100.0,Urban,One Year,Credit card,33.86,240.5,7,116.0,63.4,2,,No,DSL,No,No,Yes,Yes,Yes
CID004298,41,Male,20000.0,Suburban,Month-to-Month,Electronic check,64.07,66.74,1,102.0,25.7,1,4.0,Yes,Fiber optic,Yes,No,No,Yes,No
CID004299,25,Male,41300.0,Rural,Month-to-Month,Electronic check,91.13,350.58,4,339.0,11.5,2,2.0,No,DSL,Yes,No,Yes,Yes,Yes
CID004300,28,Female,64100.0,Rural,One Year,Mailed check,44.38,45.31,1,223.0,38.6,1,3.0,No,Fiber optic,Yes,Yes,Yes,Yes,Yes
CID004301,33,Male,31700.0,Suburban,One Year,Bank transfer,62.57,521.96,8,83.0,77.5,0,4.0,No,DSL,No,No,No,Yes,No
CID004302,19,Female,44600.0,Rural,One Year,Electronic check,59.13,117.82,2,261.0,37.8,0,4.0,No,DSL,Yes,Yes,No,Yes,No
CID004303,25,Female,51400.0,Urban,One Year,Mailed check,77.93,326.29,4,347.0,0.2,4,2.0,No,Fiber optic,Yes,No,No,No,Yes
CID004304,50,Male,50800.0,Urban,Two Year,Electronic check,73.14,6764.22,92,375.0,0.3,4,4.0,No,DSL,Yes,No,Yes,Yes,Yes
CID004305,20,Female,219400.0,Rural,Month-to-Month,Bank transfer,54.26,2323.21,41,260.0,3.4,1,5.0,Yes,No,No,No,No,No,No
CID004306,18,Female,78000.0,Urban,Two Year,Credit card,46.44,3236.4,68,275.0,47.5,4,2.0,No,DSL,No,Yes,Yes,Yes,No
CID004307,30,Male,83800.0,Urban,Month-to-Month,Bank transfer,68.66,1504.14,22,123.0,34.7,0,4.0,No,Fiber optic,Yes,No,No,Yes,No
CID004308,50,Female,87400.0,Urban,Month-to-Month,Electronic check,53.62,613.47,12,167.0,25.5,1,4.0,Yes,No,No,No,No,No,No
CID004309,37,Male,91900.0,Suburban,Month-to-Month,Credit card,105.43,7924.61,74,101.0,,1,4.0,Yes,Fiber optic,Yes,No,No,No,No
CID004310,33,Male,56500.0,Suburban,One Year,Bank transfer,43.27,717.51,17,225.0,24.2,3,5.0,No,Fiber optic,No,No,Yes,No,No
CID004311,40,Female,47800.0,Urban,Month-to-Month,Credit card,95.13,186.24,2,103.0,10.7,3,4.0,No,Fiber optic,No,No,No,Yes,No
CID004312,18,Female,67300.0,Rural,One Year,Bank transfer,53.58,204.03,4,173.0,31.9,1,4.0,No,No,No,No,No,No,No
CID004313,47,Other,134600.0,Rural,One Year,Credit card,59.08,475.36,8,227.0,68.4,1,2.0,No,No,No,No,No,No,Yes
CID004314,45,Female,131700.0,Urban,Month-to-Month,Credit card,72.43,354.52,5,478.0,,0,4.0,Yes,Fiber optic,Yes,Yes,No,Yes,No
CID004315,33,Female,50600.0,Urban,One Year,Mailed check,52.78,3264.24,59,151.0,50.5,0,,No,No,No,No,No,No,No
CID004316,55,Female,102500.0,Suburban,Two Year,Electronic check,57.79,5567.53,94,185.0,6.8,6,1.0,Yes,DSL,No,No,Yes,No,Yes
CID004317,23,Female,52200.0,Suburban,One Year,Bank transfer,66.42,65.47,1,219.0,10.7,4,1.0,No,Fiber optic,No,Yes,Yes,Yes,No
CID004318,56,Female,61300.0,Urban,Month-to-Month,Bank transfer,100.63,6406.5,65,322.0,17.7,2,3.0,Yes,Fiber optic,Yes,No,No,Yes,No
CID004319,42,Male,43000.0,Urban,Two Year,Bank transfer,56.38,691.1,12,282.0,15.9,3,5.0,No,DSL,No,No,No,No,Yes
CID004320,34,Female,52700.0,Urban,One Year,Electronic check,42.02,327.9,8,227.0,15.7,2,5.0,No,Fiber optic,Yes,No,No,No,No
CID004321,39,Male,153100.0,Urban,Month-to-Month,Mailed check,66.95,266.41,4,181.0,25.6,6,,No,Fiber optic,Yes,No,Yes,No,Yes
CID004322,38,Female,63900.0,Suburban,Month-to-Month,Bank transfer,101.62,490.84,5,253.0,48.3,4,4.0,No,DSL,Yes,Yes,No,No,Yes
CID004323,58,Male,65800.0,Suburban,Month-to-Month,Credit card,58.61,514.52,9,155.0,54.5,1,5.0,Yes,Fiber optic,No,No,Yes,Yes,Yes
CID004324,23,Female,21700.0,Suburban,Two Year,Credit card,64.86,622.55,10,226.0,4.1,3,2.0,Yes,Fiber optic,Yes,Yes,No,No,No
CID004325,28,Male,48200.0,Suburban,Month-to-Month,Electronic check,84.44,167.65,2,102.0,2.4,1,5.0,No,No,No,No,No,No,Yes
CID004326,55,Male,50600.0,Urban,Month-to-Month,Electronic check,86.07,358.97,4,203.0,9.3,4,5.0,No,DSL,No,No,No,No,No
CID004327,31,Female,33500.0,Suburban,Two Year,Electronic check,28.62,934.24,34,139.0,33.4,1,,No,No,No,No,No,No,No
CID004328,53,Male,,Urban,Month-to-Month,Electronic check,78.41,389.59,5,225.0,39.4,4,4.0,No,DSL,No,No,Yes,No,Yes
CID004329,65,Female,44300.0,Suburban,Two Year,Electronic check,70.79,554.9,8,233.0,12.1,1,2.0,Yes,No,No,No,No,No,No
CID004330,33,Male,63300.0,Suburban,Month-to-Month,Credit card,52.58,103.72,2,155.0,9.3,0,5.0,No,DSL,Yes,Yes,No,No,No
CID004331,50,Male,65200.0,Suburban,Month-to-Month,Credit card,101.82,941.26,9,423.0,3.5,2,4.0,No,Fiber optic,No,No,No,Yes,Yes
CID004332,22,Male,,Suburban,Month-to-Month,Electronic check,73.69,292.85,4,,6.8,1,,No,Fiber optic,Yes,No,No,Yes,No
CID004333,51,Female,,Suburban,Two Year,Bank transfer,41.96,425.91,10,136.0,2.7,2,4.0,No,Fiber optic,No,Yes,Yes,No,No
CID004334,42,Male,63200.0,Rural,One Year,Bank transfer,55.72,1050.32,18,211.0,9.1,1,2.0,Yes,DSL,Yes,Yes,Yes,Yes,Yes
CID004335,47,Female,137200.0,Suburban,Two Year,Credit card,32.92,1432.05,43,,28.2,3,4.0,Yes,DSL,No,Yes,No,No,No
CID004336,30,Male,71700.0,Suburban,One Year,Credit card,60.59,476.84,8,151.0,3.5,1,5.0,Yes,Fiber optic,No,Yes,Yes,Yes,No
CID004337,18,Male,,Rural,Month-to-Month,Electronic check,78.24,1161.59,15,195.0,9.7,1,2.0,No,Fiber optic,No,No,Yes,No,Yes
CID004338,47,Male,79200.0,Suburban,Month-to-Month,Electronic check,117.3,2391.96,20,128.0,18.8,3,4.0,No,Fiber optic,No,No,No,Yes,No
CID004339,18,Male,197900.0,Suburban,Month-to-Month,Electronic check,77.72,3248.44,41,422.0,9.9,4,5.0,Yes,DSL,Yes,No,Yes,Yes,No
CID004340,35,Female,113700.0,Urban,One Year,Bank transfer,81.46,3456.58,43,267.0,14.5,3,3.0,No,DSL,No,No,Yes,Yes,No
CID004341,54,Female,87800.0,Urban,Two Year,Bank transfer,40.01,1554.51,38,110.0,17.2,2,3.0,Yes,DSL,Yes,No,No,Yes,Yes
CID004342,42,Female,99500.0,Suburban,Month-to-Month,Electronic check,66.36,66.7,1,82.0,37.3,5,4.0,No,Fiber optic,Yes,No,Yes,No,No
CID004343,69,Male,164100.0,Suburban,One Year,Credit card,64.77,135.76,2,135.0,,2,5.0,No,DSL,No,No,No,Yes,No
CID004344,55,Male,127100.0,Urban,Two Year,Mailed check,41.39,301.55,7,306.0,5.3,1,4.0,No,Fiber optic,No,No,No,Yes,No
CID004345,30,Male,89000.0,Rural,Month-to-Month,Credit card,65.65,2846.6,42,316.0,11.5,3,2.0,Yes,Fiber optic,No,No,Yes,Yes,No
CID004346,40,Female,126500.0,Urban,Two Year,Electronic check,59.72,683.27,12,360.0,21.4,4,,No,No,No,No,No,No,Yes
CID004347,39,Male,,Suburban,Month-to-Month,Electronic check,118.64,1992.77,17,153.0,17.3,5,,No,Fiber optic,No,No,Yes,No,No
CID004348,18,Female,20900.0,Urban,One Year,Electronic check,72.32,72.85,1,150.0,2.1,2,4.0,No,Fiber optic,Yes,No,Yes,No,Yes
CID004349,25,Male,66800.0,Suburban,Month-to-Month,Electronic check,55.85,111.94,2,170.0,10.6,2,5.0,No,Fiber optic,Yes,No,Yes,No,Yes
CID004350,31,Male,62800.0,Rural,Month-to-Month,Credit card,69.27,3341.5,47,107.0,6.5,2,4.0,No,Fiber optic,Yes,No,Yes,No,No
CID004351,18,Male,40900.0,Urban,Month-to-Month,Electronic check,49.04,459.42,9,304.0,13.5,2,4.0,No,Fiber optic,No,Yes,No,No,No
CID004352,40,Male,106700.0,Urban,Two Year,Bank transfer,52.57,54.08,1,,10.3,2,5.0,Yes,Fiber optic,No,No,No,No,No
CID004353,36,Female,16300.0,Suburban,One Year,Electronic check,82.32,8321.74,104,193.0,29.7,3,2.0,Yes,Fiber optic,Yes,No,Yes,Yes,No
CID004354,18,Male,41200.0,Suburban,Month-to-Month,Electronic check,76.03,6453.25,85,62.0,12.8,1,5.0,No,No,No,No,No,No,No
CID004355,46,Female,42600.0,Suburban,Two Year,Credit card,49.9,493.69,10,297.0,6.9,2,2.0,No,No,No,No,No,No,No
CID004356,50,Male,19000.0,Rural,One Year,Credit card,58.98,847.7,14,188.0,24.2,2,,Yes,No,No,No,No,No,No
CID004357,43,Female,170500.0,Urban,Two Year,Mailed check,51.94,107.98,2,170.0,32.4,3,5.0,Yes,Fiber optic,No,Yes,Yes,No,Yes
CID004358,35,Male,23100.0,Suburban,Month-to-Month,Credit card,103.33,5966.51,59,187.0,2.9,2,2.0,No,No,No,No,No,No,Yes
CID004359,48,Female,39700.0,Suburban,Month-to-Month,Bank transfer,85.41,7251.8,85,89.0,7.2,0,5.0,No,DSL,No,No,Yes,Yes,Yes
CID004360,50,Female,113100.0,Rural,One Year,Mailed check,44.52,865.5,19,129.0,5.9,2,2.0,Yes,Fiber optic,No,Yes,Yes,No,Yes
CID004361,44,Female,94100.0,Rural,Month-to-Month,Credit card,58.14,5163.68,93,204.0,5.6,1,5.0,No,No,No,No,No,No,No
CID004362,27,Male,27600.0,Suburban,Month-to-Month,Electronic check,94.46,2866.19,29,91.0,58.1,3,5.0,Yes,Fiber optic,Yes,Yes,Yes,No,Yes
CID004363,44,Female,96500.0,Suburban,Month-to-Month,Electronic check,78.16,5071.78,63,,3.4,5,4.0,Yes,No,No,No,No,No,No
CID004364,57,Male,73300.0,Urban,Month-to-Month,Bank transfer,33.39,1944.9,58,227.0,51.2,1,3.0,Yes,Fiber optic,No,No,Yes,No,No
CID004365,31,Male,306500.0,Urban,Month-to-Month,Electronic check,91.11,2434.87,26,142.0,12.5,3,,No,DSL,Yes,Yes,Yes,Yes,No
CID004366,71,Male,79400.0,Suburban,Two Year,Electronic check,45.77,2318.17,49,301.0,25.6,1,5.0,No,DSL,No,No,Yes,Yes,No
CID004367,32,Male,,Suburban,Month-to-Month,Electronic check,55.93,4471.64,80,375.0,,1,2.0,Yes,Fiber optic,No,No,No,No,Yes
CID004368,40,Other,32900.0,Suburban,Month-to-Month,Credit card,90.87,1174.23,13,231.0,22.8,0,4.0,No,DSL,No,No,Yes,Yes,No
CID004369,29,Male,,Suburban,Month-to-Month,Bank transfer,89.63,1297.2,14,175.0,20.1,2,3.0,No,Fiber optic,Yes,No,Yes,No,No
CID004370,43,Female,33600.0,Urban,One Year,Mailed check,58.37,2660.65,44,111.0,14.2,1,5.0,Yes,Fiber optic,No,No,Yes,No,No
CID004371,18,Female,156300.0,Suburban,One Year,Credit card,66.56,5060.33,79,203.0,8.0,1,4.0,Yes,Fiber optic,No,No,No,Yes,No
CID004372,31,Female,60600.0,Urban,One Year,Mailed check,50.9,1271.42,24,,66.8,1,3.0,Yes,Fiber optic,Yes,No,No,Yes,No
CID004373,23,Female,88900.0,Urban,Month-to-Month,Bank transfer,55.19,2913.74,54,300.0,61.9,3,5.0,No,Fiber optic,Yes,No,No,Yes,No
CID004374,42,Male,172800.0,Urban,Month-to-Month,Credit card,62.87,63.92,1,412.0,1.8,1,5.0,No,Fiber optic,No,No,Yes,Yes,No
CID004375,54,Female,11500.0,Rural,One Year,Credit card,54.76,726.78,13,71.0,6.3,1,5.0,No,Fiber optic,Yes,Yes,No,Yes,No
CID004376,49,Male,146600.0,Urban,Two Year,Mailed check,44.02,2755.22,64,331.0,21.3,2,4.0,No,Fiber optic,No,No,No,No,No
CID004377,18,Female,62200.0,Rural,One Year,Bank transfer,73.21,71.78,1,169.0,98.4,0,5.0,No,DSL,No,No,No,No,No
CID004378,70,Female,81200.0,Urban,Month-to-Month,Mailed check,72.08,4708.29,64,266.0,32.5,0,1.0,No,Fiber optic,No,Yes,Yes,Yes,Yes
CID004379,44,Female,,Suburban,Month-to-Month,Bank transfer,50.79,1130.21,23,196.0,42.6,2,5.0,No,DSL,No,No,No,Yes,No
CID004380,28,Male,35300.0,Rural,Month-to-Month,Electronic check,57.41,118.94,2,270.0,9.4,2,3.0,No,Fiber optic,Yes,No,No,No,Yes
CID004381,42,Male,84300.0,Suburban,One Year,Mailed check,41.69,202.67,5,198.0,6.2,5,4.0,Yes,Fiber optic,Yes,Yes,No,No,Yes
CID004382,42,Male,317800.0,Urban,Month-to-Month,Electronic check,68.48,67.46,1,153.0,6.4,1,4.0,No,DSL,No,No,No,No,No
CID004383,29,Male,120900.0,Urban,Month-to-Month,Electronic check,98.94,96.63,1,89.0,16.5,3,4.0,No,DSL,Yes,Yes,No,Yes,No
CID004384,42,Male,,Rural,Month-to-Month,Bank transfer,75.92,1479.73,20,,48.9,2,4.0,No,DSL,No,No,No,No,No
CID004385,30,Female,,Urban,Month-to-Month,Credit card,72.06,1057.15,14,,6.1,1,,No,Fiber optic,Yes,No,No,Yes,Yes
CID004386,33,Male,39300.0,Suburban,Month-to-Month,Electronic check,40.45,78.9,2,361.0,21.1,2,,No,No,No,No,No,No,No
CID004387,29,Female,34700.0,Suburban,Month-to-Month,Electronic check,97.37,4514.1,46,90.0,41.4,2,,No,DSL,No,No,No,No,No
CID004388,18,Female,42500.0,Urban,One Year,Mailed check,60.69,62.18,1,246.0,17.3,1,5.0,No,Fiber optic,No,Yes,No,No,No
CID004389,42,Female,14200.0,Urban,Month-to-Month,Bank transfer,72.07,68.77,1,142.0,13.5,3,5.0,No,DSL,Yes,No,No,Yes,No
CID004390,48,Male,36000.0,Suburban,Month-to-Month,Electronic check,47.03,3027.12,62,193.0,10.6,2,3.0,No,Fiber optic,No,No,Yes,No,No
CID004391,47,Male,40400.0,Suburban,Month-to-Month,Electronic check,67.59,1304.88,20,250.0,22.9,3,4.0,No,Fiber optic,Yes,Yes,Yes,No,No
CID004392,52,Male,53000.0,Urban,Month-to-Month,Mailed check,51.7,3598.72,69,87.0,42.6,0,4.0,Yes,DSL,Yes,No,Yes,Yes,Yes
CID004393,44,Male,65700.0,Suburban,One Year,Credit card,49.84,3992.93,79,290.0,138.9,1,3.0,No,DSL,No,Yes,No,Yes,No
CID004394,32,Female,77200.0,Rural,Month-to-Month,Electronic check,35.96,218.56,6,58.0,50.9,2,5.0,No,No,No,No,No,No,No
CID004395,52,Male,59300.0,Rural,One Year,Electronic check,30.83,410.15,13,191.0,15.1,2,3.0,No,Fiber optic,Yes,No,Yes,Yes,No
CID004396,19,Female,39900.0,Urban,Month-to-Month,Bank transfer,113.17,4722.01,40,395.0,2.1,3,4.0,No,No,No,No,No,No,No
CID004397,26,Female,15100.0,Urban,One Year,Electronic check,63.0,5517.91,84,274.0,3.2,2,5.0,No,Fiber optic,Yes,Yes,Yes,No,No
CID004398,25,Female,40000.0,Rural,Month-to-Month,Electronic check,92.9,749.0,8,225.0,0.7,2,4.0,No,No,No,No,No,No,Yes
CID004399,56,Male,30300.0,Urban,Month-to-Month,Mailed check,64.24,5135.75,81,141.0,11.3,2,1.0,No,Fiber optic,No,No,No,No,No
CID004400,54,Male,83000.0,Urban,One Year,Credit card,57.34,732.11,13,107.0,16.4,2,4.0,Yes,Fiber optic,No,Yes,Yes,No,No
CID004401,47,Female,,Rural,Month-to-Month,Electronic check,48.84,710.2,14,189.0,43.0,3,5.0,Yes,DSL,Yes,No,No,No,No
CID004402,56,Male,115500.0,Urban,Month-to-Month,Mailed check,82.18,5019.84,59,199.0,2.2,2,4.0,No,DSL,Yes,No,Yes,No,No
CID004403,26,Male,101700.0,Urban,One Year,Electronic check,71.2,4533.51,65,74.0,6.5,1,4.0,Yes,DSL,No,Yes,No,No,No
CID004404,45,Male,54500.0,Urban,Month-to-Month,Credit card,80.47,310.69,4,187.0,17.9,2,5.0,No,No,No,No,No,No,No
CID004405,38,Male,41500.0,Rural,Month-to-Month,Electronic check,70.05,145.16,2,336.0,47.4,5,3.0,No,Fiber optic,No,No,Yes,No,Yes
CID004406,52,Female,35500.0,Urban,Month-to-Month,Bank transfer,75.97,5989.86,78,205.0,2.3,0,5.0,No,DSL,Yes,Yes,No,Yes,No
CID004407,38,Male,20800.0,Rural,Two Year,Credit card,45.67,2823.45,63,79.0,7.0,1,5.0,No,Fiber optic,Yes,Yes,No,Yes,No
CID004408,34,Female,119900.0,Suburban,Two Year,Credit card,60.39,1587.51,26,136.0,19.6,3,1.0,No,No,No,No,No,No,Yes
CID004409,48,Male,53000.0,Suburban,Month-to-Month,Bank transfer,42.72,1757.27,43,66.0,9.8,1,,Yes,DSL,Yes,No,No,No,No
CID004410,53,Female,25000.0,Urban,Month-to-Month,Electronic check,54.06,838.16,16,194.0,122.0,1,3.0,Yes,No,No,No,No,No,No
CID004411,29,Female,33600.0,Urban,Month-to-Month,Mailed check,65.53,65.83,1,241.0,15.0,1,4.0,Yes,No,No,No,No,No,Yes
CID004412,39,Female,32600.0,Suburban,Month-to-Month,Electronic check,44.76,3954.31,88,308.0,60.6,2,3.0,No,Fiber optic,No,No,Yes,No,No
CID004413,24,Male,61700.0,Urban,One Year,Bank transfer,36.99,36.05,1,192.0,70.7,2,5.0,No,No,No,No,No,No,No
CID004414,18,Male,126400.0,Rural,Month-to-Month,Bank transfer,65.6,1512.78,22,279.0,7.5,3,1.0,No,No,No,No,No,No,No
CID004415,43,Male,46900.0,Suburban,Month-to-Month,Credit card,61.28,3280.14,54,191.0,9.9,0,4.0,Yes,Fiber optic,No,No,No,No,No
CID004416,49,Female,12400.0,Suburban,Two Year,Mailed check,48.4,2322.24,47,122.0,9.8,0,2.0,Yes,DSL,Yes,Yes,No,No,Yes
CID004417,43,Female,52400.0,Urban,One Year,Bank transfer,60.2,528.71,9,232.0,14.3,3,4.0,No,DSL,Yes,Yes,Yes,No,Yes
CID004418,18,Female,53700.0,Suburban,One Year,Credit card,69.09,68.57,1,208.0,1.6,2,3.0,No,Fiber optic,No,No,No,Yes,No
CID004419,34,Male,51200.0,Urban,Two Year,Credit card,50.99,790.18,15,123.0,41.2,1,4.0,Yes,Fiber optic,No,No,No,Yes,No
CID004420,18,Female,38600.0,Urban,One Year,Bank transfer,86.15,624.07,7,200.0,3.5,1,4.0,Yes,DSL,Yes,No,Yes,Yes,No
CID004421,60,Male,69700.0,Rural,Month-to-Month,Bank transfer,73.9,569.64,8,160.0,56.0,3,4.0,No,DSL,Yes,No,No,Yes,Yes
CID004422,23,Female,62700.0,Suburban,Month-to-Month,Mailed check,100.93,298.39,3,172.0,21.5,4,,No,DSL,No,Yes,No,Yes,Yes
CID004423,58,Male,58800.0,Suburban,Month-to-Month,Electronic check,91.0,441.49,5,92.0,16.4,0,5.0,Yes,DSL,Yes,No,No,Yes,No
CID004424,54,Female,79900.0,Suburban,Month-to-Month,Electronic check,92.9,96.53,1,94.0,27.0,5,5.0,No,No,No,No,No,No,Yes
CID004425,26,Male,,Suburban,One Year,Mailed check,36.74,1732.94,46,224.0,67.6,1,5.0,No,No,No,No,No,No,Yes
CID004426,23,Male,42600.0,Urban,Month-to-Month,Electronic check,73.86,1337.9,18,77.0,8.8,1,2.0,Yes,No,No,No,No,No,No
CID004427,45,Female,157300.0,Urban,Month-to-Month,Bank transfer,77.56,1417.03,18,240.0,7.9,6,4.0,No,No,No,No,No,No,No
CID004428,27,Male,88600.0,Rural,Month-to-Month,Bank transfer,64.18,200.51,3,93.0,11.5,4,3.0,No,Fiber optic,No,Yes,No,No,Yes
CID004429,41,Female,106800.0,Urban,Month-to-Month,Mailed check,73.17,717.31,10,167.0,16.7,1,5.0,No,No,No,No,No,No,No
CID004430,32,Female,141200.0,Suburban,Two Year,Electronic check,39.84,75.8,2,117.0,2.0,1,4.0,Yes,DSL,No,No,No,No,No
CID004431,18,Female,86500.0,Urban,One Year,Electronic check,81.55,233.06,3,302.0,28.5,1,2.0,Yes,Fiber optic,No,No,No,Yes,Yes
CID004432,18,Male,114700.0,Urban,Month-to-Month,Electronic check,70.24,1475.23,22,105.0,18.4,0,2.0,No,Fiber optic,No,No,No,No,Yes
CID004433,43,Male,19800.0,Urban,Month-to-Month,Electronic check,78.15,1354.44,18,,19.4,1,4.0,Yes,Fiber optic,Yes,Yes,Yes,No,No
CID004434,31,Female,69100.0,Suburban,One Year,Credit card,48.11,823.67,17,226.0,7.2,1,4.0,Yes,Fiber optic,No,No,No,No,No
CID004435,31,Male,,Suburban,One Year,Electronic check,83.57,4291.93,49,147.0,45.9,2,4.0,No,No,No,No,No,No,No
CID004436,50,Female,193800.0,Urban,Month-to-Month,Electronic check,86.53,171.67,2,219.0,12.7,1,3.0,No,DSL,Yes,No,Yes,No,No
CID004437,57,Male,114600.0,Urban,Two Year,Electronic check,60.45,1728.55,28,149.0,26.4,2,4.0,Yes,DSL,No,No,No,Yes,No
CID004438,35,Male,38500.0,Rural,Two Year,Bank transfer,70.26,867.75,12,171.0,6.9,1,5.0,No,Fiber optic,No,No,No,Yes,No
CID004439,34,Male,77700.0,Urban,Two Year,Bank transfer,47.88,345.26,7,184.0,,2,3.0,No,No,No,No,No,No,No
CID004440,47,Male,67300.0,Rural,One Year,Electronic check,68.95,205.68,3,255.0,8.9,3,1.0,Yes,No,No,No,No,No,No
CID004441,19,Male,82300.0,Rural,Two Year,Credit card,55.23,1831.69,33,352.0,63.7,2,,No,No,No,No,No,No,No
